,Dry Bulb Temperature,Global Horizontal Radiation,Cooling Demand
2017-07-30 20:00:00,25.2,0.0,3729.1687021571124
2017-07-30 21:00:00,24.5,0.0,628.8751582653862
2017-07-30 22:00:00,24.2,0.0,925.668066829626
2017-07-30 23:00:00,23.7,0.0,416.02214594783044
2017-07-31 00:00:00,22.8,0.0,74.41898555017798
2017-07-31 01:00:00,22.4,0.0,30.238783279547334
2017-07-31 02:00:00,21.5,0.0,50.46545884304018
2017-07-31 03:00:00,20.9,0.0,50.77722629061841
2017-07-31 04:00:00,20.7,0.0,85.04844648301828
2017-07-31 05:00:00,20.3,0.0,106.08078804957223
2017-07-31 06:00:00,20.5,145.0,63.435711233390634
2017-07-31 07:00:00,21.7,319.0,14.68430448551467
2017-07-31 08:00:00,23.5,503.0,309.19046139111003
2017-07-31 09:00:00,26.2,664.0,9685.449678841022
2017-07-31 10:00:00,27.0,785.0,9630.755539280337
2017-07-31 11:00:00,26.7,870.0,9307.73755349206
2017-07-31 12:00:00,27.4,900.0,10717.40528793229
2017-07-31 13:00:00,27.5,868.0,9467.922938226016
2017-07-31 14:00:00,27.0,793.0,9336.281452808822
2017-07-31 15:00:00,28.3,667.0,8684.603167043295
2017-07-31 16:00:00,28.6,500.0,9036.077498614539
2017-07-31 17:00:00,27.7,316.0,9052.98424470739
2017-07-31 18:00:00,27.0,140.0,7741.094677026349
2017-07-31 19:00:00,25.4,30.0,7095.015010761913
2017-07-31 20:00:00,24.9,0.0,3937.3112133631435
2017-07-31 21:00:00,24.4,0.0,645.7888379910322
2017-07-31 22:00:00,24.1,0.0,964.0629141305661
2017-07-31 23:00:00,23.5,0.0,654.396460572871
2017-08-01 00:00:00,22.9,0.0,142.91580152698072
2017-08-01 01:00:00,22.6,0.0,92.72593594011872
2017-08-01 02:00:00,21.8,0.0,96.7473168521975
2017-08-01 03:00:00,21.8,0.0,131.38907073695324
2017-08-01 04:00:00,22.0,0.0,149.230458114664
2017-08-01 05:00:00,22.5,0.0,202.59973764182365
2017-08-01 06:00:00,24.2,139.0,182.60481517173776
2017-08-01 07:00:00,23.0,306.0,220.46821799255503
2017-08-01 08:00:00,24.0,484.0,1119.15392243123
2017-08-01 09:00:00,28.0,640.0,14129.783707179837
2017-08-01 10:00:00,31.0,743.0,11667.554175085608
2017-08-01 11:00:00,30.0,786.0,12036.312535988802
2017-08-01 12:00:00,31.0,765.0,12773.378035474558
2017-08-01 13:00:00,30.4,760.0,13073.17120766242
2017-08-01 14:00:00,31.0,722.0,11599.591048539296
2017-08-01 15:00:00,30.0,538.0,9465.281498704157
2017-08-01 16:00:00,30.2,358.0,9671.497859163204
2017-08-01 17:00:00,28.0,231.0,8678.422218790298
2017-08-01 18:00:00,27.0,104.0,8631.615377911468
2017-08-01 19:00:00,26.8,23.0,8248.06530694224
2017-08-01 20:00:00,26.0,0.0,4668.266245283933
2017-08-01 21:00:00,25.0,0.0,885.5595508222274
2017-08-01 22:00:00,26.0,0.0,896.9669521603247
2017-08-01 23:00:00,24.0,0.0,697.7901090876245
2017-08-02 00:00:00,23.0,0.0,162.12268156244298
2017-08-02 01:00:00,23.4,0.0,105.33772063929572
2017-08-02 02:00:00,23.0,0.0,71.50812812304257
2017-08-02 03:00:00,23.0,0.0,76.80362121422135
2017-08-02 04:00:00,23.0,0.0,55.23261841204209
2017-08-02 05:00:00,22.0,0.0,10.27379337402148
2017-08-02 06:00:00,23.0,138.0,12.859458055107499
2017-08-02 07:00:00,22.4,300.0,3.343028640220337
2017-08-02 08:00:00,25.0,473.0,1193.8843606198861
2017-08-02 09:00:00,28.0,630.0,10259.587895058838
2017-08-02 10:00:00,27.8,745.0,10718.793748780421
2017-08-02 11:00:00,29.0,823.0,10184.670451376636
2017-08-02 12:00:00,29.0,845.0,11965.85798904713
2017-08-02 13:00:00,28.4,802.0,11604.926208390249
2017-08-02 14:00:00,29.0,712.0,10009.59140096486
2017-08-02 15:00:00,29.0,541.0,9467.048219111555
2017-08-02 16:00:00,30.2,360.0,9191.720900467857
2017-08-02 17:00:00,29.0,218.0,8137.410180416028
2017-08-02 18:00:00,27.0,96.0,8204.083812127841
2017-08-02 19:00:00,27.6,23.0,7769.431809411067
2017-08-02 20:00:00,26.0,0.0,4097.462254264004
2017-08-02 21:00:00,24.0,0.0,660.5317942099201
2017-08-02 22:00:00,23.6,0.0,800.6574403019923
2017-08-02 23:00:00,24.0,0.0,534.5380751117649
2017-08-03 00:00:00,24.0,0.0,41.649949825817075
2017-08-03 01:00:00,23.2,0.0,0.0
2017-08-03 02:00:00,24.0,0.0,16.503758406205296
2017-08-03 03:00:00,23.0,0.0,39.083075993499584
2017-08-03 04:00:00,22.0,0.0,55.28519604540072
2017-08-03 05:00:00,22.0,0.0,60.209603923005176
2017-08-03 06:00:00,22.0,135.0,58.62163504817792
2017-08-03 07:00:00,21.8,301.0,27.62990218982631
2017-08-03 08:00:00,24.0,480.0,101.43758063481192
2017-08-03 09:00:00,27.0,641.0,8273.255184559026
2017-08-03 10:00:00,27.0,758.0,8715.221368816536
2017-08-03 11:00:00,31.0,813.0,10017.089213173787
2017-08-03 12:00:00,31.0,825.0,12408.926564364976
2017-08-03 13:00:00,33.0,804.0,10912.293482443043
2017-08-03 14:00:00,32.0,721.0,10699.4014704936
2017-08-03 15:00:00,31.0,600.0,11245.197110605633
2017-08-03 16:00:00,31.8,452.0,11328.941761529102
2017-08-03 17:00:00,31.0,278.0,10352.968084243003
2017-08-03 18:00:00,30.0,121.0,11914.301240761733
2017-08-03 19:00:00,31.2,25.0,9154.519168780369
2017-08-03 20:00:00,27.0,0.0,3965.6674202179724
2017-08-03 21:00:00,26.0,0.0,923.6390227810792
2017-08-03 22:00:00,28.0,0.0,500.7311328877916
2017-08-03 23:00:00,25.0,0.0,509.38242559990255
2017-08-04 00:00:00,24.0,0.0,84.57947581502584
2017-08-04 01:00:00,24.2,0.0,1.3889316846723647
2017-08-04 02:00:00,24.0,0.0,144.03662438431272
2017-08-04 03:00:00,25.0,0.0,189.91877492443476
2017-08-04 04:00:00,24.8,0.0,159.81639087935986
2017-08-04 05:00:00,24.0,0.0,147.49225269171822
2017-08-04 06:00:00,24.0,134.0,25.688139557016964
2017-08-04 07:00:00,23.4,292.0,0.0
2017-08-04 08:00:00,26.0,470.0,692.7011970633048
2017-08-04 09:00:00,28.0,635.0,11255.81469231413
2017-08-04 10:00:00,30.0,758.0,12908.414239703994
2017-08-04 11:00:00,31.0,830.0,9481.801721117155
2017-08-04 12:00:00,30.0,825.0,15041.337784290377
2017-08-04 13:00:00,32.6,795.0,11994.33353101417
2017-08-04 14:00:00,31.0,657.0,10987.90105036158
2017-08-04 15:00:00,31.0,461.0,10820.484029750485
2017-08-04 16:00:00,30.6,346.0,9623.647688085739
2017-08-04 17:00:00,29.0,221.0,9259.2700411094
2017-08-04 18:00:00,29.0,94.0,8475.38884745187
2017-08-04 19:00:00,29.2,22.0,8262.587553352338
2017-08-04 20:00:00,27.0,0.0,4525.086730616081
2017-08-04 21:00:00,25.0,0.0,511.5603920263636
2017-08-04 22:00:00,26.0,0.0,1207.8059835579918
2017-08-04 23:00:00,26.0,0.0,820.7479905024605
2017-08-05 00:00:00,26.0,0.0,40.0959513036566
2017-08-05 01:00:00,25.4,0.0,0.0
2017-08-05 02:00:00,25.0,0.0,0.0
2017-08-05 03:00:00,24.0,0.0,24.945290215709523
2017-08-05 04:00:00,22.8,0.0,0.0
2017-08-05 05:00:00,23.0,0.0,21.489163454823828
2017-08-05 06:00:00,23.0,134.0,0.0
2017-08-05 07:00:00,23.2,292.0,252.6218235843808
2017-08-05 08:00:00,26.0,467.0,63.85670879809037
2017-08-05 09:00:00,28.0,634.0,13020.692138044247
2017-08-05 10:00:00,30.2,753.0,12210.471834386188
2017-08-05 11:00:00,30.0,820.0,9984.664355742087
2017-08-05 12:00:00,30.0,820.0,12095.836246746376
2017-08-05 13:00:00,30.4,757.0,12970.873923120984
2017-08-05 14:00:00,31.0,626.0,11496.807047435404
2017-08-05 15:00:00,31.0,492.0,11239.779022667564
2017-08-05 16:00:00,30.2,375.0,10771.161703948954
2017-08-05 17:00:00,30.0,233.0,10091.765109283604
2017-08-05 18:00:00,30.0,102.0,9708.730566778891
2017-08-05 19:00:00,30.0,21.0,8953.256798520524
2017-08-05 20:00:00,27.0,0.0,5051.480290195096
2017-08-05 21:00:00,26.0,0.0,792.5437229903451
2017-08-05 22:00:00,27.0,0.0,989.0557014213109
2017-08-05 23:00:00,25.0,0.0,806.243983340139
2017-08-06 00:00:00,24.0,0.0,307.18150933102004
2017-08-06 01:00:00,25.2,0.0,229.20250976037894
2017-08-06 02:00:00,24.0,0.0,222.3809821732411
2017-08-06 03:00:00,24.0,0.0,213.31211956507778
2017-08-06 04:00:00,23.8,0.0,221.41639278382647
2017-08-06 05:00:00,24.0,0.0,197.72608223106081
2017-08-06 06:00:00,23.0,129.0,150.82999635888706
2017-08-06 07:00:00,23.0,298.0,316.2085530302161
2017-08-06 08:00:00,26.0,477.0,860.1506487077919
2017-08-06 09:00:00,28.0,639.0,13602.164548953911
2017-08-06 10:00:00,31.0,766.0,12807.500658485043
2017-08-06 11:00:00,32.0,842.0,10943.926466459097
2017-08-06 12:00:00,31.0,847.0,10226.88364876657
2017-08-06 13:00:00,30.0,769.0,12890.844080381437
2017-08-06 14:00:00,31.0,624.0,11734.586263236846
2017-08-06 15:00:00,31.0,475.0,12936.892264298689
2017-08-06 16:00:00,31.4,334.0,12574.088118277046
2017-08-06 17:00:00,30.0,197.0,9298.250092175775
2017-08-06 18:00:00,27.0,84.0,9139.735330118381
2017-08-06 19:00:00,28.2,15.0,8295.981542969472
2017-08-06 20:00:00,26.0,0.0,4455.364396367166
2017-08-06 21:00:00,25.0,0.0,618.6171087814002
2017-08-06 22:00:00,25.8,0.0,1006.1276664558274
2017-08-06 23:00:00,25.0,0.0,617.22055798837
2017-08-07 00:00:00,25.0,0.0,131.35970260971007
2017-08-07 01:00:00,25.0,0.0,194.72531412943908
2017-08-07 02:00:00,21.0,0.0,160.10895871483072
2017-08-07 03:00:00,22.0,0.0,206.3641241578874
2017-08-07 04:00:00,21.4,0.0,198.04185364741602
2017-08-07 05:00:00,22.0,0.0,209.32844039117225
2017-08-07 06:00:00,22.0,53.0,207.59318868597617
2017-08-07 07:00:00,22.0,113.0,334.4177137415003
2017-08-07 08:00:00,21.0,159.0,878.5515202586423
2017-08-07 09:00:00,22.0,204.0,4285.58416751114
2017-08-07 10:00:00,19.2,289.0,3417.0045740390397
2017-08-07 11:00:00,21.0,365.0,4571.819491671883
2017-08-07 12:00:00,23.0,293.0,5584.931371209002
2017-08-07 13:00:00,23.8,259.0,7514.000533099944
2017-08-07 14:00:00,26.0,330.0,6308.193982970678
2017-08-07 15:00:00,26.0,363.0,4753.096368168731
2017-08-07 16:00:00,27.0,319.0,3108.9905093280863
2017-08-07 17:00:00,24.0,198.0,3379.386374203045
2017-08-07 18:00:00,25.0,84.0,3573.212153633217
2017-08-07 19:00:00,25.4,14.0,2701.136759227015
2017-08-07 20:00:00,24.0,0.0,1775.3191782592505
2017-08-07 21:00:00,23.0,0.0,401.95098608029264
2017-08-07 22:00:00,24.0,0.0,793.9252242544428
2017-08-07 23:00:00,23.0,0.0,362.5525525998736
2017-08-08 00:00:00,23.0,0.0,127.43700144410309
2017-08-08 01:00:00,22.0,0.0,50.05997953373844
2017-08-08 02:00:00,22.0,0.0,84.80963024763734
2017-08-08 03:00:00,22.0,0.0,117.20520069590782
2017-08-08 04:00:00,21.4,0.0,127.6432705991449
2017-08-08 05:00:00,20.0,0.0,105.51027990169342
2017-08-08 06:00:00,21.0,90.0,102.03522198991882
2017-08-08 07:00:00,21.0,218.0,0.0
2017-08-08 08:00:00,25.0,339.0,7.565530305812588
2017-08-08 09:00:00,25.0,463.0,5402.816047870802
2017-08-08 10:00:00,25.4,568.0,5707.314379430707
2017-08-08 11:00:00,26.0,629.0,7548.402181967617
2017-08-08 12:00:00,28.0,693.0,8415.118928312895
2017-08-08 13:00:00,26.4,631.0,8449.074443840871
2017-08-08 14:00:00,27.0,524.0,7167.950521162747
2017-08-08 15:00:00,26.0,456.0,7425.016328669068
2017-08-08 16:00:00,26.2,324.0,6693.892800908024
2017-08-08 17:00:00,26.0,192.0,5788.9254619532
2017-08-08 18:00:00,25.0,89.0,4677.709872753925
2017-08-08 19:00:00,24.0,18.0,4698.919916934128
2017-08-08 20:00:00,24.0,0.0,2575.9835655801444
2017-08-08 21:00:00,23.0,0.0,303.2730993064871
2017-08-08 22:00:00,22.0,0.0,550.9641004833596
2017-08-08 23:00:00,21.0,0.0,548.28455765204
2017-08-09 00:00:00,21.0,0.0,59.004061987837055
2017-08-09 01:00:00,22.0,0.0,58.27890767398842
2017-08-09 02:00:00,21.0,0.0,26.243392848216814
2017-08-09 03:00:00,22.0,0.0,107.53384575751033
2017-08-09 04:00:00,20.8,0.0,104.51516265866914
2017-08-09 05:00:00,20.0,0.0,125.73607019752492
2017-08-09 06:00:00,20.0,108.0,55.00388791828432
2017-08-09 07:00:00,20.0,234.0,93.67221205924399
2017-08-09 08:00:00,22.0,386.0,95.90756590158966
2017-08-09 09:00:00,25.0,568.0,7117.2117092376
2017-08-09 10:00:00,26.0,685.0,6972.666832599014
2017-08-09 11:00:00,26.0,714.0,6911.010339027109
2017-08-09 12:00:00,26.0,696.0,8623.557865583434
2017-08-09 13:00:00,26.4,663.0,9500.471015649806
2017-08-09 14:00:00,28.0,598.0,7415.735839531188
2017-08-09 15:00:00,27.0,507.0,6555.239103120395
2017-08-09 16:00:00,27.4,398.0,7341.995923464327
2017-08-09 17:00:00,28.0,228.0,5931.439019809762
2017-08-09 18:00:00,26.0,81.0,6216.759485815107
2017-08-09 19:00:00,26.4,17.0,4133.042727750905
2017-08-09 20:00:00,25.0,0.0,2774.3858757777916
2017-08-09 21:00:00,24.0,0.0,266.95353903038557
2017-08-09 22:00:00,25.0,0.0,466.11255938125146
2017-08-09 23:00:00,22.0,0.0,478.9072474417889
2017-08-10 00:00:00,21.0,0.0,39.69015945984247
2017-08-10 01:00:00,21.0,0.0,5.066590056233585
2017-08-10 02:00:00,20.0,0.0,13.455323951736329
2017-08-10 03:00:00,20.0,0.0,55.569497903464146
2017-08-10 04:00:00,20.4,0.0,68.75342206457981
2017-08-10 05:00:00,20.0,0.0,92.97852424199209
2017-08-10 06:00:00,20.0,103.0,70.05971426739998
2017-08-10 07:00:00,20.4,243.0,18.5834713216566
2017-08-10 08:00:00,23.0,432.0,114.23747147480994
2017-08-10 09:00:00,25.0,621.0,6803.253320837742
2017-08-10 10:00:00,25.8,756.0,7752.997240453231
2017-08-10 11:00:00,27.0,832.0,7930.371295971158
2017-08-10 12:00:00,28.0,808.0,8978.766804703624
2017-08-10 13:00:00,27.2,726.0,9645.84163306805
2017-08-10 14:00:00,28.0,633.0,9071.621144940487
2017-08-10 15:00:00,28.0,530.0,8456.673609399215
2017-08-10 16:00:00,27.2,397.0,7571.508255017699
2017-08-10 17:00:00,27.0,227.0,6632.912198576809
2017-08-10 18:00:00,26.0,89.0,6950.803494374662
2017-08-10 19:00:00,26.6,17.0,6345.768130599278
2017-08-10 20:00:00,25.0,0.0,3691.426366293411
2017-08-10 21:00:00,24.0,0.0,537.3722114653383
2017-08-10 22:00:00,25.0,0.0,492.12952944706643
2017-08-10 23:00:00,23.0,0.0,340.8909867503261
2017-08-11 00:00:00,23.0,0.0,125.06444210150796
2017-08-11 01:00:00,22.6,0.0,116.50670944778155
2017-08-11 02:00:00,22.0,0.0,168.89118993592274
2017-08-11 03:00:00,21.0,0.0,175.15285338709006
2017-08-11 04:00:00,21.4,0.0,166.52772722078345
2017-08-11 05:00:00,21.0,0.0,179.06235078484988
2017-08-11 06:00:00,21.0,102.0,164.40045994758242
2017-08-11 07:00:00,21.0,241.0,199.514832833316
2017-08-11 08:00:00,25.0,424.0,498.8375533048981
2017-08-11 09:00:00,26.0,602.0,8173.760631936691
2017-08-11 10:00:00,27.0,736.0,9106.653398719185
2017-08-11 11:00:00,27.0,824.0,8363.183950900644
2017-08-11 12:00:00,27.0,850.0,10116.694456019175
2017-08-11 13:00:00,28.0,818.0,9502.083920426856
2017-08-11 14:00:00,27.0,722.0,9035.431869078542
2017-08-11 15:00:00,28.0,526.0,8874.279732022493
2017-08-11 16:00:00,27.2,334.0,8415.354375630077
2017-08-11 17:00:00,27.0,192.0,7526.3631278129515
2017-08-11 18:00:00,26.0,69.0,6974.702617077671
2017-08-11 19:00:00,26.4,13.0,7492.048773779512
2017-08-11 20:00:00,24.0,0.0,3726.8527365994355
2017-08-11 21:00:00,25.0,0.0,348.11244414704686
2017-08-11 22:00:00,24.2,0.0,946.5322227424301
2017-08-11 23:00:00,23.0,0.0,659.9423499986244
2017-08-12 00:00:00,24.0,0.0,138.9634361340045
2017-08-12 01:00:00,24.4,0.0,99.01407860924515
2017-08-12 02:00:00,22.0,0.0,214.2806559520551
2017-08-12 03:00:00,23.0,0.0,193.99285626272498
2017-08-12 04:00:00,22.6,0.0,122.99256814590309
2017-08-12 05:00:00,21.0,0.0,167.19893923757272
2017-08-12 06:00:00,21.0,99.0,100.21809390343873
2017-08-12 07:00:00,21.4,244.0,179.66881516884925
2017-08-12 08:00:00,23.0,416.0,324.1438089031112
2017-08-12 09:00:00,24.0,579.0,7560.5557475959295
2017-08-12 10:00:00,24.2,709.0,7861.6075713919945
2017-08-12 11:00:00,26.0,808.0,8453.076290795148
2017-08-12 12:00:00,27.0,848.0,10197.382126652532
2017-08-12 13:00:00,28.0,800.0,11152.14867988896
2017-08-12 14:00:00,28.0,670.0,9007.592475552481
2017-08-12 15:00:00,27.0,505.0,9224.0254529684
2017-08-12 16:00:00,27.6,341.0,8606.659262047817
2017-08-12 17:00:00,27.0,192.0,7618.537274898919
2017-08-12 18:00:00,26.0,75.0,7678.199738388185
2017-08-12 19:00:00,26.4,13.0,6317.918309174138
2017-08-12 20:00:00,25.0,0.0,3714.3931854411676
2017-08-12 21:00:00,23.0,0.0,709.1980836235111
2017-08-12 22:00:00,24.8,0.0,614.9381103542094
2017-08-12 23:00:00,24.0,0.0,658.1855927265749
2017-08-13 00:00:00,24.0,0.0,210.77416030334632
2017-08-13 01:00:00,24.0,0.0,126.56203261734144
2017-08-13 02:00:00,24.0,0.0,135.03630528967818
2017-08-13 03:00:00,24.0,0.0,172.42281346233707
2017-08-13 04:00:00,24.6,0.0,160.5821947266583
2017-08-13 05:00:00,23.0,0.0,155.25215442394392
2017-08-13 06:00:00,23.0,103.0,146.0854671488262
2017-08-13 07:00:00,23.0,248.0,207.95607685957782
2017-08-13 08:00:00,26.0,398.0,369.232992544154
2017-08-13 09:00:00,26.0,563.0,10877.668977971249
2017-08-13 10:00:00,27.2,687.0,9639.498116303495
2017-08-13 11:00:00,27.0,769.0,9744.823250135923
2017-08-13 12:00:00,28.0,814.0,10389.891160394605
2017-08-13 13:00:00,29.4,765.0,11054.346638904843
2017-08-13 14:00:00,29.0,665.0,9355.267906443187
2017-08-13 15:00:00,28.0,546.0,9948.444378240787
2017-08-13 16:00:00,29.0,410.0,8797.223074693167
2017-08-13 17:00:00,26.0,242.0,7626.425526814481
2017-08-13 18:00:00,26.0,89.0,8182.124420812304
2017-08-13 19:00:00,26.6,13.0,6547.295092802508
2017-08-13 20:00:00,24.0,0.0,3834.7345673870004
2017-08-13 21:00:00,24.0,0.0,645.9431578502382
2017-08-13 22:00:00,22.6,0.0,991.5021404731308
2017-08-13 23:00:00,23.3,0.0,731.8390343368079
2017-08-14 00:00:00,24.0,0.0,274.1051477730325
2017-08-14 01:00:00,24.0,0.0,247.8249087133254
2017-08-14 02:00:00,23.0,0.0,240.8333798465235
2017-08-14 03:00:00,23.0,0.0,250.46997377189072
2017-08-14 04:00:00,23.8,0.0,193.29768343464585
2017-08-14 05:00:00,24.0,0.0,202.9370532924233
2017-08-14 06:00:00,24.0,96.0,320.5052533402733
2017-08-14 07:00:00,22.8,250.0,207.47864733964755
2017-08-14 08:00:00,24.0,432.0,359.4045739581192
2017-08-14 09:00:00,26.0,577.0,8374.327964325428
2017-08-14 10:00:00,28.2,685.0,7859.079317516564
2017-08-14 11:00:00,29.0,774.0,7604.531743341214
2017-08-14 12:00:00,29.0,822.0,8809.176501914613
2017-08-14 13:00:00,28.0,805.0,9532.601278425496
2017-08-14 14:00:00,29.0,695.0,7869.151534490498
2017-08-14 15:00:00,29.0,529.0,7626.813921030352
2017-08-14 16:00:00,28.6,363.0,7118.524692756752
2017-08-14 17:00:00,27.0,208.0,6465.4949204209115
2017-08-14 18:00:00,27.0,77.0,7721.248932933553
2017-08-14 19:00:00,27.0,9.0,6386.372200140782
2017-08-14 20:00:00,25.0,0.0,3621.392570246355
2017-08-14 21:00:00,25.0,0.0,1041.8512573085047
2017-08-14 22:00:00,25.4,0.0,1177.6090095846268
2017-08-14 23:00:00,23.0,0.0,748.110103942838
2017-08-15 00:00:00,24.0,0.0,165.95458564880278
2017-08-15 01:00:00,23.8,0.0,122.14691455461698
2017-08-15 02:00:00,23.0,0.0,77.46428224760413
2017-08-15 03:00:00,23.0,0.0,107.4234835069223
2017-08-15 04:00:00,23.6,0.0,169.5425831222267
2017-08-15 05:00:00,21.0,0.0,156.5690798145095
2017-08-15 06:00:00,21.0,96.0,140.55551128172021
2017-08-15 07:00:00,21.0,228.0,118.648027139595
2017-08-15 08:00:00,23.0,383.0,166.60071322096982
2017-08-15 09:00:00,27.0,494.0,9129.586171584788
2017-08-15 10:00:00,26.0,570.0,7905.463704825872
2017-08-15 11:00:00,27.0,642.0,7815.313740963914
2017-08-15 12:00:00,28.0,638.0,11060.922936585142
2017-08-15 13:00:00,28.2,574.0,9082.513723649186
2017-08-15 14:00:00,27.0,532.0,8179.541298596272
2017-08-15 15:00:00,28.0,493.0,9728.115142911563
2017-08-15 16:00:00,27.6,386.0,7153.399165345286
2017-08-15 17:00:00,27.0,233.0,6686.1914755184725
2017-08-15 18:00:00,26.0,87.0,6345.287327950341
2017-08-15 19:00:00,25.4,12.0,5646.407120750764
2017-08-15 20:00:00,24.0,0.0,3220.6475599127343
2017-08-15 21:00:00,23.0,0.0,556.8799273050025
2017-08-15 22:00:00,24.2,0.0,794.8188446043434
2017-08-15 23:00:00,24.0,0.0,608.8246957400905
2017-08-16 00:00:00,24.0,0.0,87.61589015497445
2017-08-16 01:00:00,24.0,0.0,93.13053903337095
2017-08-16 02:00:00,23.0,0.0,111.3516343633944
2017-08-16 03:00:00,23.0,0.0,116.05967223494335
2017-08-16 04:00:00,23.0,0.0,117.7730766950912
2017-08-16 05:00:00,23.0,0.0,121.96609102025813
2017-08-16 06:00:00,23.0,93.0,120.41860491268474
2017-08-16 07:00:00,23.4,220.0,168.3661906165027
2017-08-16 08:00:00,24.0,381.0,175.65588085198328
2017-08-16 09:00:00,26.0,547.0,9474.192468946394
2017-08-16 10:00:00,26.4,661.0,9006.864030892752
2017-08-16 11:00:00,27.0,734.0,9198.867243636681
2017-08-16 12:00:00,28.0,779.0,9932.81276852375
2017-08-16 13:00:00,27.4,758.0,10670.433500900039
2017-08-16 14:00:00,28.0,639.0,9573.349244546367
2017-08-16 15:00:00,28.0,488.0,9490.340315825237
2017-08-16 16:00:00,28.0,348.0,8960.250107712507
2017-08-16 17:00:00,27.0,205.0,8314.041911025806
2017-08-16 18:00:00,27.0,80.0,8526.672870849452
2017-08-16 19:00:00,27.0,11.0,7303.780334501364
2017-08-16 20:00:00,25.0,0.0,4551.166123610506
2017-08-16 21:00:00,25.0,0.0,918.4935819076943
2017-08-16 22:00:00,26.0,0.0,1312.128165784844
2017-08-16 23:00:00,24.0,0.0,836.5180794972392
2017-08-17 00:00:00,23.0,0.0,264.0554585366681
2017-08-17 01:00:00,25.4,0.0,278.76208284970306
2017-08-17 02:00:00,24.0,0.0,305.2392035228339
2017-08-17 03:00:00,24.0,0.0,275.3942466593093
2017-08-17 04:00:00,25.0,0.0,265.46248581956183
2017-08-17 05:00:00,24.0,0.0,285.79960543341764
2017-08-17 06:00:00,22.0,19.0,239.14322977504716
2017-08-17 07:00:00,23.2,63.0,407.6587391228418
2017-08-17 08:00:00,22.0,129.0,895.4997845036584
2017-08-17 09:00:00,22.0,201.0,6085.300946229127
2017-08-17 10:00:00,23.0,286.0,5343.883551568693
2017-08-17 11:00:00,22.0,309.0,4865.586086068215
2017-08-17 12:00:00,22.0,405.0,5757.703103236701
2017-08-17 13:00:00,22.6,519.0,5176.247828022148
2017-08-17 14:00:00,22.0,494.0,3982.501604058726
2017-08-17 15:00:00,22.0,432.0,4393.80524978754
2017-08-17 16:00:00,22.6,320.0,4437.426295122978
2017-08-17 17:00:00,24.0,173.0,3331.7241500011737
2017-08-17 18:00:00,23.0,55.0,3702.665109688988
2017-08-17 19:00:00,23.6,7.0,2997.670502705925
2017-08-17 20:00:00,22.0,0.0,1845.318821340656
2017-08-17 21:00:00,22.0,0.0,509.52404709607333
2017-08-17 22:00:00,22.5,0.0,810.1008521896811
2017-08-17 23:00:00,23.0,0.0,625.3023476809577
2017-08-18 00:00:00,22.0,0.0,224.24451274519336
2017-08-18 01:00:00,22.0,0.0,117.19528545285112
2017-08-18 02:00:00,22.0,0.0,145.06752337732195
2017-08-18 03:00:00,21.0,0.0,145.92376931665896
2017-08-18 04:00:00,21.0,0.0,92.72263307048873
2017-08-18 05:00:00,21.0,0.0,103.20389105878014
2017-08-18 06:00:00,21.0,44.0,110.55080851552573
2017-08-18 07:00:00,21.0,118.0,80.37896775537938
2017-08-18 08:00:00,22.0,217.0,158.92104826500184
2017-08-18 09:00:00,23.0,333.0,6081.221796503743
2017-08-18 10:00:00,23.2,449.0,5285.474939058991
2017-08-18 11:00:00,24.0,563.0,5312.647675624074
2017-08-18 12:00:00,24.0,633.0,6446.118706460995
2017-08-18 13:00:00,24.2,658.0,6804.2477036795335
2017-08-18 14:00:00,25.0,638.0,5679.684914282955
2017-08-18 15:00:00,25.0,540.0,5749.823091441986
2017-08-18 16:00:00,25.6,385.0,5350.082767145961
2017-08-18 17:00:00,25.0,215.0,4843.767690293291
2017-08-18 18:00:00,25.0,77.0,5053.728214787002
2017-08-18 19:00:00,25.2,10.0,4992.4479468397885
2017-08-18 20:00:00,24.0,0.0,3042.614161617089
2017-08-18 21:00:00,24.0,0.0,584.0048915816906
2017-08-18 22:00:00,24.0,0.0,1050.8278321162647
2017-08-18 23:00:00,24.0,0.0,770.7319652919826
2017-08-19 00:00:00,21.0,0.0,233.20823568160017
2017-08-19 01:00:00,21.2,0.0,197.1551854452958
2017-08-19 02:00:00,20.0,0.0,185.83693653639017
2017-08-19 03:00:00,21.0,0.0,199.6997570775165
2017-08-19 04:00:00,20.0,0.0,174.32378723316702
2017-08-19 05:00:00,21.0,0.0,188.29691888363985
2017-08-19 06:00:00,21.0,81.0,182.9240132972394
2017-08-19 07:00:00,20.4,213.0,238.70950533333513
2017-08-19 08:00:00,22.0,393.0,252.26690561486177
2017-08-19 09:00:00,25.0,583.0,8183.8830616096875
2017-08-19 10:00:00,26.4,729.0,8338.384063088217
2017-08-19 11:00:00,27.0,814.0,8364.978187707176
2017-08-19 12:00:00,27.0,826.0,10350.310140690512
2017-08-19 13:00:00,27.0,763.0,10010.496719125944
2017-08-19 14:00:00,27.0,674.0,9692.544970172352
2017-08-19 15:00:00,28.0,550.0,10178.372374288054
2017-08-19 16:00:00,27.8,383.0,9664.25017199191
2017-08-19 17:00:00,28.0,220.0,8597.579641302946
2017-08-19 18:00:00,26.0,79.0,8474.876985606463
2017-08-19 19:00:00,26.0,9.0,7699.761284490424
2017-08-19 20:00:00,25.0,0.0,4389.934055399132
